"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KLF7",2.01973054660537e-17,0.402198704369368,0.262,0.382,1.19002523805988e-12,"0","KLF7"
"P4HA1",2.56847901894351e-16,0.941622325154096,0.301,0.31,1.51334783796152e-11,"0","P4HA1"
"SPAG9",3.87580793270743e-16,0.391114889922578,0.223,0.316,2.28362603395122e-11,"0","SPAG9"
"KMT2A",6.93729949997155e-16,0.386394912981626,0.181,0.255,4.08745686538324e-11,"0","KMT2A"
"ASH1L",8.31845951263867e-16,0.356427285243683,0.278,0.397,4.90123634484671e-11,"0","ASH1L"
"EIF3M",3.77700822212194e-15,0.798333685444188,0.366,0.405,2.22541324447425e-10,"0","EIF3M"
"NSA2",7.26625942017157e-15,0.647432488197533,0.215,0.312,4.28128005036509e-10,"0","NSA2"
"COX5A",1.44827994214812e-14,0.424116139829655,0.261,0.372,8.53326541913671e-10,"0","COX5A"
"FXR1",2.8653655862813e-14,0.801454762804765,0.381,0.432,1.68827340343694e-09,"0","FXR1"
"PSMB6",4.33600681176371e-14,0.355843279247058,0.243,0.339,2.55477521349118e-09,"0","PSMB6"
"TAF10",2.92894652055152e-13,0.297994968665791,0.232,0.316,1.72573528990896e-08,"0","TAF10"
"RAB2A",4.82502351772035e-13,0.312976118932728,0.324,0.461,2.84290385664083e-08,"0","RAB2A"
"HNRNPH1",4.9339084406835e-13,0.414670222594775,0.225,0.31,2.90705885325072e-08,"0","HNRNPH1"
"SRSF10",9.2701593797592e-13,0.316792464567985,0.208,0.282,5.46197790655412e-08,"0","SRSF10"
"ARF1",2.27529718113694e-12,0.400285077610621,0.294,0.415,1.34060509912589e-07,"0","ARF1"
"CLINT1",2.82695520471882e-12,0.554843664417614,0.219,0.307,1.66564200662033e-07,"0","CLINT1"
"PNN",1.46328876491784e-11,0.677023209876444,0.394,0.45,8.62169740289593e-07,"0","PNN"
"XRN2",1.9047925330356e-11,0.453156217007921,0.21,0.286,1.12230376046458e-06,"0","XRN2"
"LGALS3",3.08281063447922e-11,0.446365550019445,0.32,0.466,1.81639202583516e-06,"0","LGALS3"
"PCBP2",4.14895021859438e-11,0.402868695905976,0.266,0.367,2.44456146879581e-06,"0","PCBP2"
"SH3GLB1",4.7578806169997e-11,0.687945922982176,0.375,0.419,2.80334325953622e-06,"0","SH3GLB1"
"RAB1A",4.80555836459733e-11,0.432142080201943,0.273,0.38,2.83143498842075e-06,"0","RAB1A"
"ZFR",1.12335086541611e-10,0.543411454861634,0.225,0.31,6.61878329903169e-06,"0","ZFR"
"EIF5",1.40331318383993e-10,0.624695084565392,0.407,0.474,8.2683212791849e-06,"0","EIF5"
"PPP1R12A",1.48293537520418e-10,0.582944150654094,0.42,0.485,8.73745523070301e-06,"0","PPP1R12A"
"PPP3CA",1.94852535772617e-10,0.327290006226721,0.363,0.521,1.14807114077226e-05,"0","PPP3CA"
"HSPA8",5.12731915944679e-10,0.485095869377881,0.495,0.623,3.02101644874605e-05,"0","HSPA8"
"VAPA",2.16290407685002e-09,0.727619826791978,0.383,0.454,0.000127438308208003,"0","VAPA"
"CSDE1",1.16379121597409e-08,0.48198797910442,0.477,0.583,0.000685705784451937,"0","CSDE1"
"NOP58",4.34733323789835e-08,0.293583389631705,0.3,0.397,0.00256144874376971,"0","NOP58"
"SMARCE1",4.97780274274524e-08,0.459448714106424,0.23,0.305,0.0029329213760255,"0","SMARCE1"
"UBE2D3",1.53228264767224e-07,0.533307714293742,0.447,0.547,0.00902820936008485,"0","UBE2D3"
"S100A4",0,1.13444176341344,0.849,0.447,0,"1","S100A4"
"RPLP1P41",0,0.660637994175559,0.915,0.577,0,"1","RPLP1P4"
"FAUP11",0,0.673109993695385,0.851,0.536,0,"1","FAUP1"
"CHIC21",0,0.913035178881787,0.886,0.598,0,"1","CHIC2"
"VIM1",0,0.848368947684907,0.819,0.535,0,"1","VIM"
"UBB1",0,0.791157180529649,0.898,0.678,0,"1","UBB"
"DDX51",0,0.860506749306023,0.968,0.936,0,"1","DDX5"
"S100A6",0,0.937796399618625,0.958,0.935,0,"1","S100A6"
"H3-3B",0,0.668731452520531,0.962,0.946,0,"1","H3-3B"
"PABPC11",3.94884821359989e-268,0.533877802999149,0.908,0.941,2.32666136745305e-263,"1","PABPC1"
"RPS27AP161",7.26320389619145e-261,0.654489349497325,0.796,0.523,4.279479735636e-256,"1","RPS27AP16"
"RPS26P21",4.16431315232681e-256,0.633674726354024,0.79,0.513,2.45361330935095e-251,"1","RPS26P2"
"RPS2P331",2.05469567944491e-252,0.611957320753568,0.811,0.515,1.21062669432894e-247,"1","RPS2P33"
"HSPA8P11",1.92842995850865e-241,0.886520319919466,0.582,0.359,1.1362309315533e-236,"1","HSPA8P1"
"UBA521",9.46295124609333e-240,0.449455441159867,0.932,0.946,5.57557087419819e-235,"1","UBA52"
"RPL17P341",6.9836459785441e-217,0.659898534843768,0.704,0.468,4.11476421055818e-212,"1","RPL17P34"
"COL1A2",4.01376230680114e-216,1.02310597159642,0.386,0.196,2.36490875116723e-211,"1","COL1A2"
"RPL81",1.06991434691501e-213,0.36006358753746,0.981,0.993,6.30393533202323e-209,"1","RPL8"
"FN11",9.00148839678283e-210,1.23296462248178,0.444,0.266,5.30367696338445e-205,"1","FN1"
"RPS3AP261",9.39655663595805e-210,0.734756669149341,0.637,0.424,5.53645116990648e-205,"1","RPS3AP26"
"FAU1",1.55294040035005e-209,0.445853248748133,0.907,0.951,9.14992483886251e-205,"1","FAU"
"MTRNR2L101",7.19549696427844e-205,0.974250264824654,0.498,0.306,4.23958681135285e-200,"1","MTRNR2L10"
"RPS7P101",1.91831867250355e-201,0.610869038887278,0.707,0.473,1.13027336183909e-196,"1","RPS7P10"
"RACK1P11",2.20818988238453e-198,0.717801650661082,0.635,0.422,1.30106547870096e-193,"1","RACK1P1"
"RPS201",3.19078210628369e-198,0.401383360120615,0.923,0.962,1.88000881702235e-193,"1","RPS20"
"CALM1",2.80283945815483e-197,0.703635736461657,0.757,0.78,1.65143300874483e-192,"1","CALM1"
"TPT1P41",2.42211054835643e-193,0.724804702735275,0.608,0.402,1.42710753509161e-188,"1","TPT1P4"
"RPS141",5.03606379886842e-189,0.327889253205225,0.97,0.99,2.96724879029328e-184,"1","RPS14"
"RPL7P321",1.63094887596713e-184,0.706640267000795,0.607,0.406,9.60955077719831e-180,"1","RPL7P32"
"ACTBP21",4.53145433922407e-184,0.999646045753225,0.456,0.277,2.66993289667082e-179,"1","ACTBP2"
"NFKBIA",1.17913029638508e-179,0.694198701585232,0.675,0.589,6.94743570630091e-175,"1","NFKBIA"
"RPL371",3.45368899844671e-179,0.378358807447799,0.916,0.963,2.0349135578848e-174,"1","RPL37"
"RPS2P181",8.57791881772597e-179,0.616921965249601,0.653,0.433,5.05410976740414e-174,"1","RPS2P18"
"PDGFRA1",6.84754669228187e-175,1.13688505827491,0.375,0.21,4.03457451109248e-170,"1","PDGFRA"
"RPL6P101",9.97576351397346e-170,0.696449382145242,0.59,0.395,5.87771986243316e-165,"1","RPL6P10"
"RPS3P31",1.05912935212964e-167,0.632291159424171,0.636,0.436,6.24039014274781e-163,"1","RPS3P3"
"RPL10P161",6.58935171046996e-167,0.753097438111013,0.574,0.396,3.8824460278089e-162,"1","RPL10P16"
"RPS16P101",3.60143621570444e-162,0.599110812349461,0.647,0.445,2.12196621829306e-157,"1","RPS16P10"
"VEGFA1",3.57880975688226e-159,0.948344686699704,0.555,0.438,2.10863470875503e-154,"1","VEGFA"
"RPL18A1",7.2098393330089e-156,0.350905984025901,0.914,0.96,4.24803733500884e-151,"1","RPL18A"
"LOC1002874301",8.59115629353295e-155,0.60269663025478,0.614,0.424,5.06190928814961e-150,"1","LOC100287430"
"GNAS",1.41622228211109e-152,0.706449806105955,0.713,0.751,8.34438168619852e-148,"1","GNAS"
"H2AZ1",3.24745954315236e-149,0.470242242982139,0.784,0.716,1.91340316282537e-144,"1","H2AZ1"
"YBX11",3.71767526426853e-149,0.533966089573279,0.787,0.803,2.19045426570702e-144,"1","YBX1"
"RPL27AP61",3.36130877983507e-142,0.695282807832986,0.565,0.406,1.98048313307882e-137,"1","RPL27AP6"
"RPL301",1.07360490152691e-137,0.269369115721666,0.96,0.987,6.32568007979655e-133,"1","RPL30"
"RPS27AP151",3.50803245479765e-133,0.622112093470487,0.564,0.392,2.06693272236677e-128,"1","RPS27AP15"
"RPS24P191",3.72529068792603e-133,0.637614582525615,0.547,0.378,2.19494127332601e-128,"1","RPS24P19"
"RPL23P61",6.41708796521815e-133,0.610061297049445,0.569,0.401,3.78094822910653e-128,"1","RPL23P6"
"RPL13P121",3.53539710602576e-132,0.60252647531987,0.645,0.508,2.08305597487038e-127,"1","RPL13P12"
"RPL27AP51",1.12972835423315e-131,0.656457307340959,0.535,0.369,6.6563594631417e-127,"1","RPL27AP5"
"RPL111",3.95091200583073e-130,0.304933497779282,0.926,0.973,2.32787735383547e-125,"1","RPL11"
"RPS8P41",1.85332430036829e-129,0.717117275121629,0.491,0.336,1.091978677777e-124,"1","RPS8P4"
"RPL191",2.39719784844957e-128,0.294277105596593,0.932,0.973,1.41242897230648e-123,"1","RPL19"
"RPL32P181",1.15636499289557e-126,0.641984260811301,0.548,0.389,6.81330253814073e-122,"1","RPL32P18"
"RPS27P91",1.45871090413171e-125,0.670942234673642,0.521,0.364,8.59472464714406e-121,"1","RPS27P9"
"LGALS1",1.66740110217769e-124,0.529488891169846,0.807,0.834,9.82432729403092e-120,"1","LGALS1"
"RPL37P51",2.30848256795974e-123,0.679443664897096,0.507,0.356,1.36015792904188e-118,"1","RPL37P5"
"RPS10P161",5.44331778825592e-123,0.62796081636834,0.533,0.372,3.20720284084039e-118,"1","RPS10P16"
"RPS7P81",1.98240271339544e-121,0.65998508181664,0.51,0.355,1.16803167873259e-116,"1","RPS7P8"
"HSPA51",8.72751283469951e-120,0.471722820281353,0.77,0.807,5.14225056220495e-115,"1","HSPA5"
"RPLP01",3.81471664198623e-118,0.382751936135731,0.836,0.908,2.24763104545829e-113,"1","RPLP0"
"RPL341",1.38447845404779e-115,0.310374119262931,0.906,0.962,8.15734705124959e-111,"1","RPL34"
"RPS12P41",2.81171182904589e-113,0.634308035842605,0.499,0.347,1.65666060967384e-108,"1","RPS12P4"
"RPLP2P51",3.63138654577735e-113,0.633012255941176,0.508,0.36,2.13961295277202e-108,"1","RPLP2P5"
"RPS211",2.08319029010908e-112,0.394516241127921,0.8,0.88,1.22741571893227e-107,"1","RPS21"
"EIF4G2",4.73874491290345e-111,0.761735384790088,0.648,0.688,2.79206850268271e-106,"1","EIF4G2"
"RPL19P61",2.77630465541898e-107,0.625206885323586,0.506,0.359,1.63579870297286e-102,"1","RPL19P6"
"RPL5P171",2.33020969312491e-105,0.735279022067696,0.432,0.299,1.37295955118919e-100,"1","RPL5P17"
"RPS19P11",4.13450356561994e-105,0.623754888507949,0.493,0.348,2.43604950086327e-100,"1","RPS19P1"
"RPL231",4.50933895583004e-105,0.294741554518305,0.888,0.958,2.65690251277506e-100,"1","RPL23"
"KLF41",4.09022282648433e-102,1.0128298820036,0.451,0.36,2.40995928936457e-97,"1","KLF4"
"SLC25A41",8.42646763739374e-101,0.919364586553483,0.366,0.247,4.96487473195239e-96,"1","SLC25A4"
"RPL35AP341",8.45080669373972e-100,0.640893014273819,0.457,0.319,4.97921530395144e-95,"1","RPL35AP34"
"RPS20P101",1.28768096676537e-98,0.637407900126921,0.468,0.333,7.58701625618153e-94,"1","RPS20P10"
"RACK11",2.97296417457767e-98,0.271200447907026,0.907,0.969,1.75167049166117e-93,"1","RACK1"
"RPL21P411",1.0808431457872e-97,0.676889816690583,0.426,0.293,6.3683278149782e-93,"1","RPL21P41"
"TIMP2",4.78072645184321e-97,1.20213990847727,0.301,0.194,2.81680402542602e-92,"1","TIMP2"
"COX5BP11",4.91854518768748e-95,0.843607963547232,0.36,0.241,2.89800682458546e-90,"1","COX5BP1"
"LOC1249053311",2.20040945336553e-91,0.63757092573565,0.646,0.69,1.29648124992297e-86,"1","LOC124905331"
"TPT1P101",2.65258103826003e-91,0.794796501368368,0.368,0.25,1.56290074774281e-86,"1","TPT1P10"
"HSP90AA2P1",4.22756691868086e-91,0.682540961190202,0.43,0.304,2.49088242848677e-86,"1","HSP90AA2P"
"HNRNPA31",5.24822835512751e-91,0.731246419341582,0.577,0.543,3.09225614684113e-86,"1","HNRNPA3"
"FTH1P21",2.083104800984e-88,0.991364389087682,0.288,0.18,1.22736534873977e-83,"1","FTH1P2"
"RPL37AP81",2.80458824409782e-88,0.665700100190243,0.434,0.311,1.65246339342243e-83,"1","RPL37AP8"
"RPS3P41",4.41878636045382e-88,0.639637533938034,0.469,0.35,2.60354892357939e-83,"1","RPS3P4"
"RPL22P21",6.83031214232844e-88,0.686660653440009,0.403,0.28,4.02441991425992e-83,"1","RPL22P2"
"RPS24P151",3.08965224059305e-87,0.589984727649052,0.472,0.343,1.82042310015742e-82,"1","RPS24P15"
"RPL23AP441",5.74923535265941e-87,0.666062566834235,0.404,0.282,3.38744946978693e-82,"1","RPL23AP44"
"PRRX1",7.69831719554978e-85,1.04217743035917,0.263,0.161,4.53584849161793e-80,"1","PRRX1"
"RPS15P21",4.121655401832e-84,0.809138015688562,0.353,0.242,2.42847936275942e-79,"1","RPS15P2"
"RPL21P1101",7.79198406524116e-80,0.733127967532062,0.368,0.259,4.59103701124009e-75,"1","RPL21P110"
"NAP1L11",1.15503244153404e-79,0.512988375234804,0.684,0.721,6.80545114551855e-75,"1","NAP1L1"
"TUBA1A1",3.1746366367814e-79,0.604628503816483,0.582,0.518,1.8704959063916e-74,"1","TUBA1A"
"RPL32P321",2.09867556545779e-78,0.575098882509161,0.435,0.314,1.23653964316773e-73,"1","RPL32P32"
"RPL15P51",3.17854028238989e-78,0.657651329819593,0.413,0.299,1.87279593438412e-73,"1","RPL15P5"
"JUN",3.20526074834334e-77,0.720983918035886,0.625,0.666,1.88853963292389e-72,"1","JUN"
"RPS8P81",2.29054991591277e-76,0.687340377598319,0.395,0.285,1.3495920104558e-71,"1","RPS8P8"
"RPL17P91",3.97430918675609e-76,0.610171005026424,0.445,0.334,2.34166297283669e-71,"1","RPL17P9"
"PCBP11",2.98419111474613e-75,0.709944464160296,0.527,0.485,1.75828540480842e-70,"1","PCBP1"
"RPL30P141",3.44921474454609e-75,0.553474523743199,0.42,0.303,2.03227732748656e-70,"1","RPL30P14"
"RPSAP191",5.8187295740275e-75,0.598452246318743,0.42,0.304,3.428395465017e-70,"1","RPSAP19"
"RPL41P61",1.22039874277999e-74,0.650069225068365,0.386,0.275,7.19058939245967e-70,"1","RPL41P6"
"RPL7P451",2.04258581624036e-74,0.719389365480529,0.365,0.258,1.20349156292882e-69,"1","RPL7P45"
"RPL13AP241",2.12120418716825e-72,0.645937396323619,0.395,0.286,1.24981350707953e-67,"1","RPL13AP24"
"RPS15AP251",9.86068424316573e-72,0.723678390537444,0.347,0.243,5.80991515607325e-67,"1","RPS15AP25"
"RPL32P201",8.70230051955642e-71,0.552279100848618,0.427,0.313,5.12739546612264e-66,"1","RPL32P20"
"RPL10AP41",9.84828360091206e-71,0.610306082099009,0.405,0.294,5.80260869765739e-66,"1","RPL10AP4"
"RPL10P11",1.62348632557057e-70,0.735887711025379,0.342,0.241,9.56558143026182e-66,"1","RPL10P1"
"RPS16P71",1.11715251510809e-69,0.663053611962684,0.376,0.27,6.58226261901686e-65,"1","RPS16P7"
"HSPA5P11",5.73175906475196e-68,0.565428593408441,0.411,0.3,3.37715244095186e-63,"1","HSPA5P1"
"RPL7P561",8.30338040345301e-67,0.664013741851253,0.347,0.246,4.89235173371451e-62,"1","RPL7P56"
"TUBA4A1",1.37601098026666e-66,0.527063339286162,0.607,0.59,8.10745669573114e-62,"1","TUBA4A"
"RPS51",1.18949982471945e-65,0.306091551555072,0.786,0.884,7.00853296724698e-61,"1","RPS5"
"GAPDHP651",9.16264106333102e-65,0.723596907307615,0.318,0.221,5.39862811451464e-60,"1","GAPDHP65"
"PPIAP74",4.51745490794001e-62,0.793075879026947,0.287,0.197,2.66168443175826e-57,"1","PPIAP74"
"EIF1P51",1.43868892376221e-61,0.569269118961963,0.4,0.297,8.47675513880692e-57,"1","EIF1P5"
"HSP90AB3P1",1.66936164529721e-60,0.758559092191403,0.326,0.237,9.83587881409113e-56,"1","HSP90AB3P"
"RPS231",3.76024645252469e-60,0.269899345576381,0.808,0.911,2.21553720982755e-55,"1","RPS23"
"RPL23P81",6.3470089273363e-60,0.67991199702192,0.324,0.23,3.73965765998655e-55,"1","RPL23P8"
"ACTB",1.38470866151836e-59,0.332121365876658,0.853,0.912,8.15870343366615e-55,"1","ACTB"
"FUS",2.2562064644956e-59,0.27584200092082,0.178,0.34,1.32935684888081e-54,"1","FUS"
"RPS18P51",5.14184743789824e-59,0.52801419882144,0.506,0.426,3.02957651040964e-54,"1","RPS18P5"
"RPL13AP251",5.93467530053582e-59,0.590649369394094,0.398,0.305,3.49671068707571e-54,"1","RPL13AP25"
"RPL36AL1",6.09465416950826e-59,0.508774543351304,0.647,0.726,3.59097023667427e-54,"1","RPL36AL"
"RPL3P21",6.61672898748019e-59,0.633711470813055,0.341,0.247,3.89857671942333e-54,"1","RPL3P2"
"RPS8P51",1.4112759538472e-57,0.651554457554876,0.331,0.238,8.3152379200677e-53,"1","RPS8P5"
"RPS4X1",4.52921536848665e-57,0.253587974498856,0.825,0.921,2.66861369511233e-52,"1","RPS4X"
"RPL10P151",1.57562887084273e-56,0.755708788458082,0.29,0.203,9.28360530700538e-52,"1","RPL10P15"
"FOXP1",2.93996918999725e-56,0.274192168359308,0.165,0.315,1.73222984674638e-51,"1","FOXP1"
"HSP90B11",4.4989666968602e-56,0.48224591923242,0.685,0.789,2.65079117779003e-51,"1","HSP90B1"
"SEC61G1",6.84163742938662e-56,0.813516504039138,0.475,0.456,4.03109277339459e-51,"1","SEC61G"
"RPL31P41",9.14571460152561e-56,0.641829958505722,0.353,0.267,5.38865504321889e-51,"1","RPL31P4"
"TPT1P91",1.29127575611898e-55,0.812220293709633,0.266,0.183,7.60819675505303e-51,"1","TPT1P9"
"IFRD1",1.56307646871122e-55,0.786677321852366,0.389,0.322,9.20964655364651e-51,"1","IFRD1"
"RPS10P191",4.81315799442293e-55,0.597568602345679,0.446,0.369,2.83591269031399e-50,"1","RPS10P19"
"SERBP11",1.6302312914753e-54,0.569562441886529,0.61,0.666,9.60532276937248e-50,"1","SERBP1"
"RPS12P321",2.57454906197257e-53,0.622224317797426,0.342,0.255,1.51692430731424e-48,"1","RPS12P32"
"RPL3P91",6.82920121935063e-53,0.680975127908934,0.323,0.239,4.02376535844139e-48,"1","RPL3P9"
"GNB1",6.83872676037393e-53,0.251233789053878,0.154,0.291,4.02937780721232e-48,"1","GNB1"
"RPS131",3.89612737336821e-52,0.273349988829783,0.804,0.903,2.29559824838855e-47,"1","RPS13"
"MT1M1",9.88113273604389e-52,0.711886267317497,0.292,0.208,5.82196340807706e-47,"1","MT1M"
"RPS20P61",2.40032599612259e-51,0.656781418901845,0.316,0.231,1.41427207691543e-46,"1","RPS20P6"
"RPL39P51",1.2793987426697e-50,0.57835627972299,0.335,0.248,7.5382173918099e-46,"1","RPL39P5"
"RPL34P161",2.3664794549259e-50,0.743648764565509,0.267,0.188,1.39432969484234e-45,"1","RPL34P16"
"PSME1",2.33623657666042e-49,0.315023325967659,0.178,0.326,1.37651059096832e-44,"1","PSME1"
"UBAP2L1",9.08056571868184e-49,0.881302823061187,0.343,0.28,5.35026932144734e-44,"1","UBAP2L"
"UBA52P51",3.74790426622727e-48,0.687525223254556,0.291,0.213,2.20826519366111e-43,"1","UBA52P5"
"RPL3P41",9.78547411484992e-48,0.561651993431779,0.47,0.409,5.76560134846957e-43,"1","RPL3P4"
"CWC221",1.48162515273734e-47,0.848715986834824,0.321,0.255,8.72973539992842e-43,"1","CWC22"
"RPL17P221",2.33803127133991e-47,0.636965782509538,0.302,0.22,1.37756802507348e-42,"1","RPL17P22"
"NPM1P41",7.89437625561836e-47,0.545460559675803,0.34,0.255,4.65136648981034e-42,"1","NPM1P4"
"RPS8P11",5.56915642883239e-45,0.636625942423502,0.333,0.257,3.28134696786805e-40,"1","RPS8P1"
"RPL30P41",1.05754581924079e-44,0.645879032510355,0.308,0.23,6.23105996696674e-40,"1","RPL30P4"
"CAPZA2",3.15722007591398e-44,0.285719951249504,0.136,0.251,1.86023406872852e-39,"1","CAPZA2"
"TPM1",3.50069672315699e-43,0.912728467107266,0.393,0.358,2.0626105092841e-38,"1","TPM1"
"HNRNPA2B1",2.40751469968251e-42,0.532301210904679,0.614,0.714,1.41850766105294e-37,"1","HNRNPA2B1"
"RDX",2.71286608287565e-42,0.274115724092372,0.144,0.26,1.59842069603033e-37,"1","RDX"
"ESD1",4.90254188471493e-41,0.677980814434525,0.436,0.401,2.88857767847404e-36,"1","ESD"
"ARGLU1",5.2035451039688e-41,0.351472769060161,0.186,0.325,3.06592877525842e-36,"1","ARGLU1"
"EEF1B2P61",1.12261768787462e-40,0.567076404110558,0.332,0.258,6.61446341695724e-36,"1","EEF1B2P6"
"RPL37P111",2.58614347513065e-40,0.667900200350506,0.273,0.204,1.52375573554698e-35,"1","RPL37P11"
"PICALM",5.19219144089638e-40,0.314051595790527,0.176,0.307,3.05923919697615e-35,"1","PICALM"
"RPS29P61",9.95580490580684e-40,0.63655659221246,0.28,0.208,5.86596025050139e-35,"1","RPS29P6"
"EEA1",3.2944012353997e-39,0.327078823513403,0.142,0.254,1.9410612078975e-34,"1","EEA1"
"RPL32P211",3.32815892478642e-39,0.579126364073262,0.317,0.244,1.96095123848416e-34,"1","RPL32P21"
"RPS4XP131",3.69465169298773e-39,0.679762330541859,0.255,0.186,2.17688877750837e-34,"1","RPS4XP13"
"RPL23AP181",6.22647231838035e-39,0.654454545114461,0.275,0.206,3.6686374899897e-34,"1","RPL23AP18"
"CCT21",6.56061645804231e-39,0.605004842733443,0.523,0.546,3.86551521707853e-34,"1","CCT2"
"RBX1",9.71374799056527e-39,0.296380821005868,0.145,0.257,5.72334031604106e-34,"1","RBX1"
"SF3B11",2.58808164898229e-38,0.707676012391496,0.478,0.486,1.52489770758037e-33,"1","SF3B1"
"EIF3K1",3.3550968681073e-38,0.271973665738727,0.181,0.309,1.97682307468882e-33,"1","EIF3K"
"SNRPD3",5.45744648411745e-38,0.323906290917931,0.16,0.278,3.215527468442e-33,"1","SNRPD3"
"RPL7AP661",9.38455409581129e-38,0.650095285490699,0.289,0.221,5.52937927325201e-33,"1","RPL7AP66"
"U2SURP",1.13832730143018e-37,0.273311529780014,0.235,0.395,6.7070244600266e-33,"1","U2SURP"
"AHNAK",6.73998052679162e-37,0.834256869009651,0.502,0.571,3.97119652638562e-32,"1","AHNAK"
"RPL35AP321",2.11408554024377e-36,0.60325430087954,0.256,0.188,1.24561920031163e-31,"1","RPL35AP32"
"ATP5MC3",2.239429448003e-36,0.276698887690069,0.243,0.406,1.31947183076337e-31,"1","ATP5MC3"
"RPS3A1",5.57548226271872e-36,0.301659996919669,0.716,0.848,3.28507414919387e-31,"1","RPS3A"
"SOX9",6.34395305843881e-36,0.46244538359839,0.174,0.299,3.73785714203215e-31,"1","SOX9"
"ARPC1B",1.09023535027391e-35,0.311442986526397,0.229,0.383,6.42366668381389e-31,"1","ARPC1B"
"TOP1",5.31959256076333e-35,0.355753783365248,0.218,0.365,3.13430393680175e-30,"1","TOP1"
"RBM25",5.86967665509228e-35,0.2845223106375,0.206,0.342,3.45841348518037e-30,"1","RBM25"
"NDUFA61",8.07078901701556e-35,0.794877532973748,0.33,0.285,4.75530888882557e-30,"1","NDUFA6"
"RPL24P81",9.85822977047766e-35,0.59251713627058,0.312,0.246,5.80846898076544e-30,"1","RPL24P8"
"ATP5F1B",1.41105646320893e-34,0.745434473180318,0.433,0.428,8.313944681227e-30,"1","ATP5F1B"
"RSBN11",2.92247811946132e-34,0.886377520176751,0.261,0.207,1.72192410798661e-29,"1","RSBN1"
"RPL10AP21",2.45120166231974e-33,0.555128157154759,0.283,0.219,1.44424801943879e-28,"1","RPL10AP2"
"ZC3H151",3.76561876492413e-33,0.316271658202965,0.161,0.27,2.2187025762933e-28,"1","ZC3H15"
"CCT81",6.76337854704618e-33,0.261307603760826,0.149,0.251,3.98498263991961e-28,"1","CCT8"
"PPP1R12A1",1.64663244109081e-32,0.794998733868649,0.449,0.473,9.70195834290704e-28,"1","PPP1R12A"
"YWHAE",2.09244272148646e-32,0.253351026094085,0.272,0.442,1.23286725149982e-27,"1","YWHAE"
"KRTCAP21",2.45272164531715e-32,0.595143414208491,0.468,0.463,1.44514359342087e-27,"1","KRTCAP2"
"CCT6A1",3.5669883372636e-32,0.25778245214799,0.24,0.39,2.10166952831571e-27,"1","CCT6A"
"SUPT16H",4.4572568566447e-32,0.332319460547781,0.15,0.254,2.62621573993506e-27,"1","SUPT16H"
"CSDE11",5.90874663381631e-32,0.655722360785816,0.506,0.566,3.48143351664457e-27,"1","CSDE1"
"H1-0",1.16804276353921e-31,0.648075763642614,0.323,0.269,6.88210796277303e-27,"1","H1-0"
"UBE2K",1.56822911307726e-31,0.330644188629807,0.214,0.351,9.24000593425122e-27,"1","UBE2K"
"MATR3",3.76070353506914e-31,0.308301808939729,0.242,0.393,2.21580652286274e-26,"1","MATR3"
"CNBP1",3.77372006414353e-31,0.627157307470898,0.505,0.546,2.22347586179337e-26,"1","CNBP"
"EIF3F1",6.45266134971213e-30,0.269603192324706,0.231,0.371,3.80190806725038e-25,"1","EIF3F"
"RBPJ1",6.58856021852129e-30,0.69342649126123,0.341,0.297,3.88197968075274e-25,"1","RBPJ"
"ARF4",1.36704225786866e-29,0.486322726836845,0.183,0.302,8.05461298336215e-25,"1","ARF4"
"LUC7L3",1.61630421135779e-29,0.37616469145728,0.184,0.299,9.52326441332012e-25,"1","LUC7L3"
"FOS",1.95815937198519e-29,0.671354072141078,0.589,0.681,1.15374750197368e-24,"1","FOS"
"SRSF3",2.03224624921364e-29,0.385405631017529,0.215,0.349,1.19739949003668e-24,"1","SRSF3"
"RPL9P81",1.13194162266747e-28,0.542583265410953,0.445,0.426,6.66940004075671e-24,"1","RPL9P8"
"TIPARP",1.16253876266322e-28,0.335919845597577,0.272,0.434,6.84967838961168e-24,"1","TIPARP"
"UQCC21",1.62640601635854e-28,0.839295284077476,0.281,0.238,9.58278424838454e-24,"1","UQCC2"
"EIF3A1",3.04365519385068e-28,0.516791572782503,0.56,0.649,1.79332164021682e-23,"1","EIF3A"
"RPS15P41",3.25966905290315e-28,0.627346884959166,0.312,0.261,1.92059700597053e-23,"1","RPS15P4"
"NDUFB91",9.83729152090754e-28,0.339444663975335,0.208,0.332,5.79613216411872e-23,"1","NDUFB9"
"CHD4",3.07751665996972e-27,0.800087202888495,0.423,0.442,1.81327281605416e-22,"1","CHD4"
"IQGAP1",4.36929992249584e-27,0.466177605933092,0.213,0.343,2.57439151433455e-22,"1","IQGAP1"
