"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.72808544703006e-55,0.626814992490096,0.114,0.29,2.78578794539011e-50,"0","RNPS1"
1.42598033207342e-54,0.332680083328248,0.255,0.559,8.40187611657657e-50,"0","PCDH7"
2.1032414799197e-54,0.583296617737802,0.103,0.268,1.23922987996868e-49,"0","IMMT"
3.1633416602198e-54,0.609485339170978,0.112,0.286,1.86384090620151e-49,"0","SF1"
3.90578672411908e-54,0.476767008845397,0.262,0.591,2.30128953785096e-49,"0","MATR3"
5.07920292674969e-54,0.662435511625238,0.142,0.343,2.99266636444092e-49,"0","SLTM"
5.21799826140732e-54,0.612937302356776,0.119,0.299,3.07444457562119e-49,"0","RALA"
1.5013101446784e-53,0.578729133887527,0.158,0.373,8.84571937244515e-49,"0","RDX"
2.11233664378027e-53,0.632244081958352,0.204,0.467,1.24458875051533e-48,"0","EIF3K"
2.73572654386924e-53,1.7684643389076,0.516,0.61,1.61189007964776e-48,"0","CSDE1"
4.38379493747388e-53,2.8422645003611,0.307,0.203,2.58293197715961e-48,"0","BRD1"
5.48782535951278e-53,0.705472697039233,0.163,0.383,3.23342670182493e-48,"0","RBBP6"
8.05091412114944e-53,0.657536939885144,0.171,0.398,4.74359860018125e-48,"0","ZC3H15"
1.17558940211747e-52,0.625378725078694,0.168,0.391,6.92657275727615e-48,"0","RBX1"
5.08056876398661e-52,0.690487670458235,0.214,0.484,2.99347111574091e-47,"0","IQGAP1"
5.51386104472372e-52,2.58912280168846,0.38,0.319,3.24876692755121e-47,"0","PSME2"
6.12886407781261e-52,0.456461559819833,0.277,0.62,3.61112671464719e-47,"0","ATP5MC3"
